Id;Text
31657;77. The company shall provide information on the proportion of employees with disabilities.  78. The purpose of this disclosure requirement is to provide understanding of the extent to which there are individuals with disabilities among the company’s employees.  79. The company shall state what proportion of their employees have a disability in accordance with laws that specify which personal data may be collected.  80. The company may report the proportion of employees with disabilities broken down by gender.
31658;78. The company shall apply the content requirements in the disclosures according to this provision when it provides disclosures about the goals it has for each material sustainability issue.  79. The purpose of this minimum requirement for disclosures is to provide an understanding for each material sustainability issue of the following: (a) Whether and how the company monitors the appropriateness of its actions to address material impacts, risks, and opportunities, including the metrics it uses to do so. (b) Measurable time-bound outcome-oriented goals that the company has set to fulfill the purposes of the policy, defined as expected results for people, the environment, or the company concerning material impacts, risks, and opportunities. (c) General progress towards the adopted goals over time. (d) If the company has not established measurable time-bound outcome-oriented goals, whether and how it still tracks the appropriateness of its actions to manage material impacts, risks, and opportunities and measures progress towards achieving the purposes of the policy. (e) Whether and how stakeholders have participated in setting the goals for each material sustainability issue.  80. The company shall disclose the measurable, outcome-oriented, and time-bound goals for material sustainability issues that it has set to assess progress. For each goal, the disclosure shall include the following information: (a) A description of the goal's connection to the purposes of the policy. (b) The expected target level to be achieved, including, where applicable, whether the goal is absolute or relative and what unit it is measured in. (c) The scope of the goal, including the company’s operations and/or its value chain in previous and subsequent stages where applicable and geographical boundaries. (d) The baseline value and the baseline year from which progress is measured. (e) The period the goal covers and, where applicable, any interim targets. (f) The methods and significant assumptions used to set the goals, including where applicable the chosen scenario, data sources, alignment with political goals at the national, EU, or international level, and how the goals consider the broader context for sustainable development and/or local situations where impacts occur. (g) Whether the company's goals regarding environmental issues are based on summarized scientific evidence. (h) Whether and how stakeholders have participated in defining the goals for each material sustainability issue. (i) Any changes to goals and corresponding metrics or underlying measurement methodology, significant assumptions, limitations, sources, and processes for collecting data adopted within the defined time horizon. This includes an explanation of the basis for these changes and their impact on comparability (see disclosure requirement BP-2 Disclosures regarding specific circumstances in this standard). (j) The results in relation to the goals the company has disclosed, including information on how the goal is monitored and reviewed and the metrics used, whether the progress is in line with what was originally planned, as well as an analysis of trends or significant changes in the company's performance towards achieving the goal.  81. If the company has not adopted any measurable outcome-oriented goals: (a) it may disclose whether such goals will be established and the timeline for establishing them, or the reasons why the company does not plan to establish such goals, (b) it shall disclose whether it monitors the appropriateness of its policies and actions concerning the material sustainability-related impacts, risks, and opportunities, and if so i. any processes it uses to do so, ii. the defined level of ambition to be achieved and any qualitative or quantitative indicators it uses to assess progress, including the baseline period from which progress is measured.
31660;8. When reporting information in ESRS 2 SBM-2 point 43, the company shall state how the interests, opinions, and rights relating to its consumers and/or end users, including respect for their human rights, have influenced the company's strategy and business model. Consumers and/or end users are an important stakeholder group.
31665;9. When reporting the information for ESRS 2 SBM-3 point 48, the company must provide the following: (a) Whether and how actual or potential consequences for consumers and/or end-users, as determined in accordance with the disclosure requirements ESRS 2 IRO-1 Description of the process for identifying and assessing significant consequences, risks, and opportunities i) depend on or are related to the company's strategy or business model, and ii) form the basis for adjusting the company's strategy and business models, and (b) How the company's significant risks and opportunities arising from consequences for, and dependence on, consumers and/or end-users relate to the company's strategy and business model. 10. When fulfilling the requirements of point 48, the company must disclose whether all consumers and/or end-users likely to be significantly affected by the company, including consequences related to the company's own operations and value chain, including through its products or services, as well as through its business connections, are covered by the disclosure according to ESRS 2. Additionally, the company should provide the following information: (a) A brief description of the type of consumers and/or end-users who are significantly affected by the company's own operations or through the company's value chain, and indicate whether it concerns i. consumers and/or end-users of goods that are inherently hazardous to humans and/or increase the risk of chronic illness, ii. consumers and/or end-users of services that could have negative consequences for personal privacy, protection of personal data, freedom of expression, and non-discrimination, iii. consumers and/or end-users who rely on accurate and accessible information about a good or service, such as instructions for use and product labeling, to avoid potentially harmful use of the good or service, iv. consumers and/or end-users who are particularly vulnerable to health or privacy consequences or consequences of marketing and sales strategies, such as children or economically disadvantaged individuals. (b) Whether significant negative consequences exist, if the consequences are either i) extensive or systemic in the contexts where the company operates or sells or provides its goods or services (for example, governmental surveillance affecting the privacy of those using the service) or ii) relate to individual incidents (such as a defect in a specific product) or specific business connections (for example, a business partner using marketing that inappropriately targets young consumers). (c) If significant positive consequences occur, a brief description of the activities that yield positive consequences (for example, designing products that improve accessibility for individuals with disabilities) and what type of consumers and/or end-users are affected, or can be positively affected. The company may also provide information on whether the positive effects occur in specific countries or regions. and (d) Any significant risks and opportunities for the company arising from consequences for, and dependence on, consumers and/or end-users. 11. When the company describes the main types of consumers and/or end-users that are affected, or could be negatively affected according to the materiality assessment described in ESRS 2 IRO-1, the company should disclose whether and how it has determined that certain consumers and/or end-users who meet certain criteria or who use certain products or services may be at greater risk of harm. 12. The company shall state whether any of the significant risks and opportunities arising from consequences for, and dependence on, consumers and/or end-users affect certain specific groups of consumers and/or end-users (for example, certain age groups) rather than all consumers and/or end-users.
31667;9. When reporting the information in ESRS 2 SBM-2 paragraph 43, the company must provide disclosures on how the interests, viewpoints, and rights of employees in its own value chain who could be significantly affected by the company have been taken into account, including respect for their human rights. Employees in the value chain are important affected stakeholders.
31668;9. When reporting the information in ESRS 2 SBM-2 point 43, the company shall provide disclosures on how the interests, opinions, and rights of the employees in its own value chain who could be significantly affected by the company have been considered, including respect for their human rights. The employees in the value chain are important affected stakeholders.
31671;95. The company shall report the percentage difference between women's and men's salaries and the ratio between the compensation of the highest-paid employee and the median compensation for all employees.  96. This disclosure requirement has two purposes. Firstly, it aims to provide an understanding of the extent of salary differences between female and male employees at the company. Secondly, it is intended to provide insight into the level of inequality regarding compensation and whether there are significant salary disparities within the company.  97. The disclosure required under point 95 shall contain the following: (a) The gender pay gap: the difference between the average salary levels among female and male employees, expressed as a percentage of the average salary level of male employees. (b) The annual total compensation rate for the highest-paid person in relation to the median value for the total compensation for all employees (excluding the highest-paid person). (c) Contextual information as necessary to understand the information and how it has been compiled, as well as any changes in the underlying data that are important to know.  98. The company may report a breakdown of the gender pay gap according to the definition in point 97(a) by category of employees and/or by country/segment. The company may also disclose the gender pay gap between employees in pay grades divided by regular base salary and supplementary or variable components.  99. Regarding point 97(b), the company may report this figure adjusted for differences in purchasing power between countries, in which case the company shall indicate which method has been used for the calculation.
31673;"a) establish and have access to the binding requirements relating to its environmental aspects;   b) determine how these binding requirements apply to the organization;   c) take into account these binding requirements when the environmental management system is established, implemented, maintained, and continually improved.   The organization shall maintain documented information about its binding requirements.   NOTE: Binding requirements may pose risks and opportunities for the organization."
31676;AR 4. Risk-prone departments refer to those departments where there is considered to be a risk of corruption and bribery due to the department's tasks and responsibilities.   AR 5. The disclosures may consist of overarching information about risk assessments and/or mapping, as well as monitoring programs and/or internal control procedures that the company implements to detect corruption and bribery.   AR 6. The company's policies on corruption and bribery may be relevant to certain groups of people, either because they are required to follow them (e.g., the company's employees, contractors, and suppliers) or because they have a direct interest in their compliance (e.g., employees in the value chain and investors). The company may specify which tools and channels it uses to inform about the policies (brochures, newsletters, dedicated websites, social media, personal meetings, trade unions, and/or employee representatives). This may also include identifying and/or removing potential barriers to dissemination, such as translating to relevant languages or using graphics.   AR 7. The company may divide its training, for instance by region or category of its own workforce, where the training differs significantly due to these factors and where such information is beneficial for the users.   AR 8. The company may report the information required about training using the table below - see table in the standard.
31681;Average-product method, which involves estimating emissions for goods by collecting data on the mass or other relevant units of goods purchased and multiplying by relevant secondary (e.g., industry average) emission factors (e.g., average emissions per unit of good)  Average-data method CO2e emissions for purchased goods or services = sum across purchased goods or services: ? (mass of purchased good or service (kg) × emission factor of purchased good or service per unit of mass (kg CO2e/kg))
31687;Court decisions or decisions from authorities in a third country where it is required that a data controller or a data processor transfers or discloses personal data may only be recognized or carried out in any way if it is based on an international agreement, such as a mutual legal assistance treaty, that applies between the requesting third country and the Union or a member state, without prejudice to other grounds for transfer under this chapter.
31691;Direct use-phase emissions from products that directly consume energy (fuels or electricity) during use:  sum across fuels consumed from use of products: ? (total lifetime expected uses of product × number sold in reporting period × fuel consumed per use (kWh) × emission factor for fuel (kg CO2 e/kWh))  or/and  sum across electricity consumed from use of products (Used in this example): ? (total lifetime expected uses of product × number sold in reporting period × electricity consumed per use (kWh) × emission factor for electricity (kg CO2 e/kWh))  or/and  sum across refrigerant leakage from use of products: ? (total lifetime expected uses of product × number sold in reporting period × refrigerant leakage per use (kg) × global warming potential (kg CO2 e/kg))
31694;"Documented information required by the environmental management system and by this standard shall be controlled to ensure that:   a) it is available and suitable for use where and when it is needed;   b) it is adequately protected (e.g., against loss of confidentiality, inappropriate use, or distortion).   For this control of documented information, the organization shall, as applicable, address:   — distribution, access, retrieval, and use;   — storage and preservation, including maintenance of readability;   — control of changes (e.g., version management);   — archiving and disposal.   Documented information of external origin that the organization has determined is necessary for the planning and use of the environmental management system shall be identified and controlled as appropriate. NOTE: Access may require a decision on permission to only read the documented information, or to both read and change the documented information."
31696;E2-5 §34 ...shall include the total quantities of substances of concern that are created or used during production or acquired, and that leave the company's facilities as emissions, as products, or as parts of products or services, categorized into the main hazard classes for substances of concern.
31704;"If the undertaking has established GHG emission reduction targets, it shall disclose its targets in absolute values for Scope 1 and Scope 2 emissions. In line with paragraphs 50 to 53 above and if it has set Scope 3 reduction targets, the undertaking shall also provide targets for significant Scope 3 emissions. In particular, it shall provide:   (a) the target year and target year value;   (b) the base year and base year value;   (c) the units used for targets;   (d) the share of Scope 1, Scope 2 and, if disclosed, Scope 3 that the target concerns; and   (e) a list of main actions it seeks to implement to achieve its targets."
31705;implement a water recycling system where the water used in production is collected and reused instead of being discharged. This may involve installing a water treatment unit or utilizing existing water recycling technologies and equipment. Another activity could be to carry out a water conservation campaign where employees are encouraged to save water and report any leaks or other issues that may lead to unnecessary water use.
31706;In reporting the information in ESRS 2 SBM-2 point 43, the company must state how the interests, views, and rights regarding its consumers and/or end users, including respect for their human rights, have influenced the company's strategy and business model. Consumers and/or end users are an important stakeholder group.
31712;Safe transfer of operational information between the organization and external parties should be regulated in [No translation]
31713;Strategically overarching and ultimately responsible for ensuring that the system meets the needs and objectives it was intended for. Responsible for agreements and financial matters.
31742;The competent authorities shall identify the financial entities that are to carry out threat-driven penetration tests in a manner that is proportional to the financial entity's size, scope, operations, and overall risk profile, based on an assessment of the following:   (a) Impact factors, particularly the criticality of the services provided and the activities carried out by the financial entity.   (b) Any concerns regarding financial stability, including the significance of the financial entity to the system as a whole at the national or union level, as appropriate.   (c) The specific ICT risk profile, ICT maturity level, and technical features of the financial entity in question.
31745;"The highest management shall establish, implement, and maintain an environmental policy that, within the defined scope of the organization's environmental management system: a) is adapted to the organization's purpose and conditions, including type, scope, and environmental impact from its activities, products, and services; b) provides a framework for setting environmental goals; c) includes a commitment to protect the environment, including the prevention of pollution, and other specific commitments that are relevant to the organization's conditions; NOTE: Other specific commitments to protect the environment may include sustainable resource use, limitation of and adaptation to climate change, as well as the protection of biodiversity and ecosystems. d) includes a commitment to meet binding requirements; e) includes a commitment to continually improve the environmental management system to achieve better environmental performance. The environmental policy shall: — be maintained as documented information; — be communicated within the organization; — be available to stakeholders."
31747;The member states are permitted to specify in more detail under which specific conditions a national identification number or another commonly accepted method of identification may be processed. In such cases, a national identification number or another commonly accepted method of identification shall only be used with appropriate safeguards for the rights and freedoms of the data subjects in accordance with this regulation.
31750;"The organization shall determine the boundaries and applicability of the environmental management system to establish its scope. When the organization determines this scope, it shall consider: a) the external and internal issues referred to in 4.1; b) the binding requirements referred to in 4.2; c) its organizational units, functions, and physical boundaries; d) its activities, products, and services; e) its authorities and its ability to exercise control and influence. Once the scope is established, all of the organization's activities, products, and services within this scope shall be included in the environmental management system. The scope shall be kept up to date as documented information and made available to interested parties."
31754;"The organization shall monitor, measure, analyze, and evaluate its environmental performance.   The organization shall establish:   a) what needs to be monitored and measured;   b) the methods that, as appropriate, are needed for monitoring, measuring, analyzing, and evaluating in order to ensure reliable results;   c) criteria and appropriate indicators according to which the organization shall evaluate environmental performance;   d) when monitoring and measuring shall be conducted;   e) when the results from monitoring and measuring shall be analyzed and evaluated.   The organization shall ensure that calibrated or verified equipment for monitoring and measuring is used and maintained appropriately.   The organization shall evaluate its environmental performance and the effectiveness of the environmental management system.   The organization shall communicate relevant information regarding environmental performance both internally and externally, as established in the organization’s communication processes and as required by mandatory requirements.   The organization shall retain appropriate documented information that shows the results of monitoring, measuring, analyzing, and evaluating."
31756;"The organization shall establish environmental goals for relevant functions and levels, taking into account the organization's significant environmental aspects and associated binding requirements, considering its risks and opportunities. The environmental goals shall:   a) be in accordance with the environmental policy;   b) be measurable (if practically possible);   c) be monitored;   d) be communicated;   e) be updated as necessary.   The organization shall maintain documented information on the environmental goals."
31760;"The organization shall establish, implement, and maintain one or more internal audit programs, which include frequency, methods, responsibilities, planning requirements, and reporting of internal audits. When the internal audit program is established, the organization shall consider the significance of the affected processes to the environment, changes that impact the organization, and the results from previous audits. The organization shall:   a) define audit criteria and scope for each audit;   b) select auditors and conduct audits in a manner that ensures the objectivity and independence of the audit process;   c) ensure that audit results are reported to relevant management functions;   The organization shall retain documented information that demonstrates the implementation of the audit program and audit results."
31761;"The organization shall establish, implement, and maintain the process(es) needed to meet the requirements in 6.1.1 to 6.1.4. When the organization plans the environmental management system, it shall consider: a) the issues referenced in 4.1; b) the requirements referenced in 4.2; c) the scope of the environmental management system; a) the issues referenced in 4.1; and determine risks and opportunities regarding the organization's environmental aspects (see 6.1.2), binding requirements (see 6.1.3), and other issues and requirements identified in 4.1 and 4.2, that need to be managed to: — provide assurance that the environmental management system can achieve its intended results; — prevent or minimize undesirable effects, including possible impact on the organization from external environmental conditions; — achieve continual improvement. Within the scope of the environmental management system, the organization shall identify potential emergency situations, including those that may have environmental impact. The organization shall maintain documented information regarding: — risks and opportunities that need to be addressed; — the process(es) needed according to 6.1.1 to 6.1.4, to the extent necessary to have confidence that they are performed as planned."
31762;"The organization shall plan: a) actions to manage its: 1) significant environmental aspects; 2) binding requirements; 3) risks and opportunities identified in 6.1.1; b) how it will: 1) integrate and implement the actions into the environmental management system processes (see 6.2, section 7, section 8, and 9.1), or other business processes; 2) evaluate whether the actions have had the intended effect (see 9.1). In planning these actions, the organization shall consider technical possibilities as well as its economic, operational, and business-related requirements."
31764;"The organization shall ensure that individuals working within or on behalf of the organization are aware of:   a) the environmental policy;   b) significant environmental aspects and associated actual or potential environmental impacts related to their work;   c) their contributions to a well-functioning environmental management system, including the benefits of improving environmental performance;   d) the consequences of failing to meet the requirements of the environmental management system, including failure to comply with the organization's binding requirements."
31768;"The organization's environmental management system shall include:   a) documented information required by this standard;   b) documented information that the organization has determined is necessary for a well-functioning environmental management system.   NOTE. The extent of the documented information for an environmental management system may vary from one organization to another depending on:   — the size of the organization and the type of its activities, processes, products, and services;   — the need to demonstrate compliance with binding requirements;   — the complexity and interaction of processes;   — the competence of individuals."
31779;"The top management shall review the organization's environmental management system at planned intervals to ensure the continued suitability, adequacy, and effectiveness of the system. The management review shall include consideration of:   a) the status of actions decided during previous management reviews;   b) changes in:   1) external and internal issues that are relevant to the environmental management system;   2) stakeholder needs and expectations, including binding requirements;   3) its significant environmental aspects;   4) risks and opportunities;   c) the extent to which the organization's environmental objectives have been achieved;   d) information on the organization's environmental performance, including trends in terms of:   1) nonconformities and corrective actions;   2) results from monitoring and measurement;   3) compliance with binding requirements;   4) audit results;   e) the adequacy of resources;   f) relevant communication from stakeholders, including complaints;   g) opportunities for continual improvement.   The output of the management review shall include:   — conclusions on whether the environmental management system is still suitable, adequate, and effective;   — decisions related to opportunities for continual improvement;   — decisions regarding the need for changes to the environmental management system, including resources;   — actions, if necessary, when environmental objectives have not been achieved;   — opportunities to improve the integration of the environmental management system into other business processes, if necessary;   — any consequences for the organization's strategic direction.   The organization shall retain documented information that demonstrates the results of management reviews."
31782;"The top management shall clearly demonstrate leadership and commitment regarding the environmental management system by: a) taking responsibility for the effectiveness of the environmental management system; b) ensuring that the environmental policy and environmental objectives are established and are compatible with the organization’s strategic direction and conditions; c) ensuring that the requirements of the environmental management system are integrated into the organization’s operational processes; d) ensuring that the environmental management system is provided with necessary resources; e) communicating the importance of leading and managing environmental work effectively and meeting the requirements of the environmental management system; f) ensuring that the environmental management system achieves its intended results; g) leading and supporting individuals so that they contribute to an effective environmental management system; h) promoting continuous improvement; i) providing support to other relevant leaders so that they demonstrate their leadership in a manner that is appropriate within their areas of responsibility. Note: The term ""operations"" in this standard may be interpreted in a broad sense as the activities that are central to the purpose of the organization's existence."
31790;To safely manage and store customers' payment information to carry out transactions and invoicing. [No translation]
31794;Waste-type-specific method CO2e emissions from waste generated in operations = sum across waste types: ? (waste produced (tonnes or m³) × waste type and waste treatment specific emission factor (kg CO2e/tonne or m³))
31795;"When documented information is created and updated, the organization shall ensure appropriate:   a) identification and description (e.g., heading, date, author, or reference number);   b) form (e.g., language, software version, graphics) and medium (e.g., paper, electronic format);   c) review and approval regarding appropriateness and adequacy."
31799;"When a deviation occurs, the organization shall:   a) react to the deviation, and where applicable:   1) take actions to manage and correct it;   2) manage the consequences, including mitigating negative environmental impacts;   b) evaluate the need for actions to eliminate the causes of the deviation, so that it does not occur again or elsewhere, by:   1) reviewing the deviation;   2) determining the causes of the deviation;   3) investigating whether similar deviations exist or could occur;   c) take necessary actions;   d) review the effect that implemented corrective actions have had;   e) make changes to the environmental management system if necessary.   Corrective actions shall be appropriate in relation to the significance of the effects of the identified deviations, including environmental impact.   The organization shall retain documented information that shows:   — the nature of deviations and actions taken in response;   — the results of corrective actions."
31812;S1-17 Incidents, reports, and serious consequences related to human rights
31835;Temporary view: Patient safety - Conduct current state analysis
31878;S2-5 – Goals for how significant negative consequences should be managed, positive consequences enhanced, and significant risks and opportunities managed
32141;"<p><strong>Reason for assessment:&nbsp;</strong></p>"
32154;<p>To provide the most accurate estimation of an organization's greenhouse gas emissions, primary (real) data should be used when such data are available, current, and geographically relevant. Secondary data in the form of estimates, extrapolations, and industry averages can be used when primary data are not available.</p>  <p>Table 2 shows the quality of the provided data for these calculations, with key assumptions stated below.</p>
32273;"<p><ins data-id=""392"">Now I am following up</ins></p><ins data-id=""392""></ins>"
32275;"<p><strong><ins data-id=""280"">Lorem Ipsum</ins></strong><ins data-id=""280"">&#160;is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry&#39;s standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</ins></p><ins data-id=""280""> </ins>"
32283;"<p><strong><ins data-id=""340"">Lorem Ipsum</ins></strong><ins data-id=""340""> is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry&#39;s standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</ins></p><ins data-id=""340""> </ins>"
32291;"<figure class=""image""><img src=""/api/pinboard/v2.0/filestorage/7795aa4b-8359-443f-a42c-8907d902977f""></figure>"
32300;"Please propose three suggestions on {{COLUMN_NAME}} for ""{{ANCESTOR_NAME:1}}"" and ""{{ANCESTOR_NAME:2}}"" and ""{{ANCESTOR_NAME:3}}""."
32811;Calculating the emissions from downstream leased assets The emissions of company C’s (lessor) downstream leased asset is calculated as follows: ? scope 1 and scope 2 emissions of lessee (kg CO2e) × physical area of the leased asset (e.g., area, volume)/total physical area of lessor assets (e.g., area, volume)
32849;total emissions from employee commuting for the reporting year is calculated as: ? (total distance travelled by vehicle type (based on fuel use) × vehicle specific emission factor (kg CO2e/vehicle-km or kg CO2e/passenger-km))
33012;"39. The undertaking shall disclose the number of employees in headcount or full-time equivalent for the following metrics: (a) type of employment contract (temporary or permanent); (b) gender; and (c) country of the employment contract, if the undertaking operates in more than one country."
33273;Calculating the emissions from downstream leased assets The emissions of company C’s (lessor) downstream leased asset are calculated as follows: ? scope 1 and scope 2 emissions of lessee (kg CO2e) × physical area of the leased asset (e.g., area, volume)/total physical area of lessor assets (e.g., area, volume)
33402;Temporary view: Patient safety - Conduct current analysis
34949;Stop business activities where risk is unacceptable
35031;4b. Identify and assess actual and potential adverse impacts on fundamental human rights and decent working conditions that the enterprise has either caused or contributed toward, or that are directly linked with the enterprise's operations, products or services via the supply chain or business partners
35134;Identify and assess actual and potential adverse impacts on fundamental human rights and decent working conditions that the enterprise has either caused or contributed toward, or that are directly linked with the enterprise's operations, products or services via the supply chain or business partners
35230;"<p>H&auml;lso- och sjukv&aring;rden pr&auml;glas av st&auml;ndiga interaktioner mellan m&auml;nniskor, teknik och organisation. F&ouml;ruts&auml;ttningarna f&ouml;r s&auml;kerhet f&ouml;r&auml;ndras snabbt och det &auml;r viktigt att agera p&aring; st&ouml;rningar i n&auml;rtid.</p>  <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;{{ stratsys.Image{id: ""4f9a4d88-27c2-448b-9cdd-b38b00e267ca""} }}</p>"
35236;"<p>En grundl&auml;ggande f&ouml;ruts&auml;ttning f&ouml;r en s&auml;ker v&aring;rd &auml;r en god s&auml;kerhetskultur. Organisationen ger d&aring; f&ouml;ruts&auml;ttningar f&ouml;r en kultur som fr&auml;mjar s&auml;kerhet.</p>  <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;{{ stratsys.Image{id: ""42b9e580-b574-4e5a-b44b-b38b00e2277c""} }}</p>"
35262;"Please propose three actionable suggestions on {{COLUMN_NAME}} for ""{{ANCESTOR_NAME:1}}"" and ""{{ANCESTOR_NAME:2}}"" and ""{{ANCESTOR_NAME:3}}"" and ""{{ANCESTOR_NAME:4}}""."
35533;Take appropriate actions to avoid or reduce identified adverse impacts.
35563;When appropriate, provide for or cooperate with legitimate remediation mechanisms through which impacted stakeholders and rightsholders can raise complaints and seek to have them addressed with the enterprise.
35770;S2-5 – Goals for how significant negative consequences should be managed, positive consequences strengthened, and significant risks and opportunities handled
35772;(a) register all ICT-related incidents, (b) ensure the continuity of the financial unit's critical functions, (c) quickly, appropriately and effectively respond to and resolve all ICT-related incidents, particularly but not limited to IT attacks, in a manner that limits damage and prioritizes the resumption of operations and recovery actions, (d) without delay activate special plans that enable containment measures, processes and technology tailored to each type of ICT-related incident and that prevent further damage, as well as customized action and recovery procedures established in accordance with Article 11, (e) calculate preliminary effects, damages, and losses, (f) establish communication and crisis management efforts that ensure updated information is transferred to all relevant internal personnel and all external stakeholders in accordance with Article 13 and reported to the competent authorities in accordance with Article 17.
35773;(a) test the ICT continuity plan and the ICT disaster plan at least once a year and after significant changes to the ICT systems, (b) test the crisis communication plans that have been established in accordance with Article 13. In applying point (a), other financial entities than microenterprises in the test plans shall include scenarios for IT attacks and transitions between the primary ICT infrastructure and the backup capacity, the backups, and the backup facilities required to meet the obligations set out in Article 11. The financial entities shall regularly review their ICT continuity plan and ICT disaster plan in light of the results of tests conducted in accordance with the first paragraph and recommendations from audit controls or supervisory reviews.
35775;"68. When reporting on the legal form of the undertaking according to national legislation under paragraph 24(e)(i), the undertaking can choose from one of the following undertaking structures: (a) private limited liability undertaking (b) sole proprietorship (c) partnership (d) cooperative (e) other (please specify based on country specifications for legal forms). 69. When reporting on the NACE code(s) of the undertaking under paragraph 24(e)(ii), NACE codes (Nomenclature statistique des Activités économiques dans la Communauté Européenne) are classifications of economic activities used in the European Union. They provide a standardized framework for classifying economic activities into sectors, enabling comparability and a common understanding among the various EU countries. 70. The NACE code consists of a number of digits ranging from 2 to 5 depending on the level of specificity with which the economic activity is identified. The list of NACE codes can be found in the following document: REGULATION (EC) No 1893/2006. 71. When reporting the number of employees under paragraph 24(e)(v), full-time equivalent (FTE) is the number of full-time positions in an undertaking. It can be calculated by dividing an employee's scheduled hours (total effective hours worked in a week) by the employer's hours for a full-time workweek (total hours performed by full-time employees). For example, an employee who works 25 hours every week for a company where the full-time week is 40 hours represents a 0.625 FTE (i.e. 25/40 hours). 72. Headcount is the total number of people employed by the undertaking at a given time. 73. When reporting on the country of primary operations and the location of significant assets under paragraphs 24(e)(vi) and (vii), the undertaking shall disclose this information for each of its sites using the table below (see standard for tables - s.16): 74. The geolocation of an undertaking is expected to be a valuable datapoint for stakeholders for the assessment of risks and opportunities connected to the SME, particularly in relation to the sustainability issues of climate change adaptation, water, ecosystems and biodiversity. 75. The geolocation shall be provided in spatial points for single units or polygon points defining the boundaries of a larger, less unit-like site, such as a farm, mine or facility. The undertaking may also provide a cluster of points to allow for the easy identification of the concerned area. The spatial points shall be provided as coordinates, with five decimal places (e.g. 0° 00' 0.036""). 76. When disclosing the geolocation of sites owned, leased, or managed, the undertaking shall include the coordinates of the sites in the table shown in paragraph 73. The undertaking may use web mapping tools (e.g. Google Maps, Apple Maps) to identify the coordinates of sites that it owns, leases or manages. The undertaking may also use any appropriate software tools or platforms to further establish the perimeter or area of larger sites."
35776;8. In the presentation of information in ESRS 2 SBM-2 point 43, the company shall state how the interests, views, and rights regarding its consumers and/or end users, including respect for their human rights, have influenced the company's strategy and business model. Consumers and/or end users are an important stakeholder group.
35777;9. When reporting the information in ESRS 2 SBM-2 point 43, the company shall provide information on how the interests, views, and rights of the employees in its own value chain that could be significantly affected by the company have been considered, including respect for their human rights. Employees in the value chain are important affected stakeholders.
